Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
906,CA-2015-ORD43399,06/24/2018,06/25/2018,First Class,CUST-8310,Bob Johnson,Consumer,12345.0,Austin,New York,United States,East,USCA,PROD-2026,Technology,Phones,Product B,330.0,5,0.3,45.92,49.7,Low
907,CA-2016-ORD86765,06/25/2018,06/26/2018,Second Class,CUST-2844,Charlie Brown,Home Office,23456.0,San Francisco,Illinois,United States,Central,USCA,PROD-4926,Office Supplies,Chairs,Product B,3563.61,4,0.3,-270.81,36.7,Medium
908,CA-2016-ORD94309,06/26/2018,06/27/2018,Second Class,CUST-5065,Charlie Brown,Consumer,23456.0,San Francisco,Texas,United States,West,USCA,PROD-2691,Office Supplies,Chairs,Product B,3759.64,9,0.3,-282.98,39.96,Low
909,CA-2016-ORD63184,06/27/2018,06/28/2018,Second Class,CUST-5585,Charlie Brown,Corporate,,San Francisco,New York,United States,South,USCA,PROD-2048,Office Supplies,Chairs,Product A,3070.26,7,0.1,-107.73,177.03,Low
910,CA-2013-ORD13945,06/28/2018,06/29/2018,First Class,CUST-6427,Bob Johnson,Corporate,34567.0,Austin,California,United States,East,USCA,PROD-6807,Furniture,Binders,Product B,2800.71,1,0.0,386.3,140.0,High
911,CA-2014-ORD75957,06/29/2018,06/30/2018,Standard Class,CUST-4843,Bob Johnson,Corporate,,New York,Illinois,United States,West,USCA,PROD-1960,Office Supplies,Binders,Product A,4987.81,9,0.0,-342.64,13.03,High
912,CA-2014-ORD75809,06/30/2018,07/01/2018,Standard Class,CUST-2417,Charlie Brown,Corporate,34567.0,San Francisco,Illinois,United States,Central,USCA,PROD-9849,Furniture,Tables,Product C,331.61,3,0.2,-207.5,70.68,Low
913,CA-2016-ORD89052,07/01/2018,07/02/2018,Second Class,CUST-4566,Alice Smith,Consumer,,New York,California,United States,West,USCA,PROD-2687,Furniture,Tables,Product A,980.8,7,0.0,409.86,42.37,Medium
914,CA-2014-ORD34948,07/02/2018,07/03/2018,Second Class,CUST-6019,Alice Smith,Corporate,23456.0,Chicago,Texas,United States,South,USCA,PROD-9364,Office Supplies,Phones,Product A,3335.0,6,0.2,460.08,7.24,Low
915,CA-2015-ORD28093,07/03/2018,07/04/2018,Second Class,CUST-2184,Alice Smith,Home Office,23456.0,San Francisco,California,United States,East,USCA,PROD-7675,Technology,Phones,Product A,4318.66,8,0.0,246.05,23.86,Low
916,CA-2013-ORD69543,07/04/2018,07/05/2018,Same Day,CUST-7214,Bob Johnson,Home Office,12345.0,San Francisco,Texas,United States,West,USCA,PROD-8496,Furniture,Binders,Product A,1520.71,3,0.1,-137.18,159.2,High
917,CA-2014-ORD91423,07/05/2018,07/06/2018,Same Day,CUST-8396,Alice Smith,Corporate,,Chicago,Illinois,United States,West,USCA,PROD-3264,Office Supplies,Binders,Product A,303.2,9,0.2,658.21,92.89,Medium
918,CA-2013-ORD48032,07/06/2018,07/07/2018,Second Class,CUST-6094,Charlie Brown,Corporate,23456.0,Austin,New York,United States,West,USCA,PROD-3517,Technology,Chairs,Product C,963.89,4,0.2,376.09,84.39,High
919,CA-2015-ORD43594,07/07/2018,07/08/2018,Same Day,CUST-7693,Diana Ross,Consumer,34567.0,San Francisco,New York,United States,West,USCA,PROD-4339,Office Supplies,Chairs,Product B,1336.6,6,0.0,864.99,107.05,Low
920,CA-2013-ORD33206,07/08/2018,07/09/2018,Second Class,CUST-4312,Charlie Brown,Consumer,34567.0,New York,Illinois,United States,South,USCA,PROD-9667,Technology,Phones,Product A,4944.46,9,0.2,956.12,174.43,Medium
921,CA-2015-ORD49801,07/09/2018,07/10/2018,Same Day,CUST-4293,Charlie Brown,Corporate,12345.0,New York,Illinois,United States,East,USCA,PROD-9186,Technology,Tables,Product A,1133.07,4,0.0,-87.75,113.17,High
922,CA-2014-ORD81128,07/10/2018,07/11/2018,First Class,CUST-9091,Bob Johnson,Corporate,,Chicago,New York,United States,East,USCA,PROD-8592,Office Supplies,Tables,Product C,3774.04,3,0.1,361.85,164.79,Medium
923,CA-2013-ORD61017,07/11/2018,07/12/2018,Second Class,CUST-3816,Diana Ross,Home Office,12345.0,San Francisco,California,United States,East,USCA,PROD-7838,Office Supplies,Tables,Product B,4446.88,6,0.3,-254.37,6.35,Medium
924,CA-2013-ORD29356,07/12/2018,07/13/2018,Second Class,CUST-4368,Charlie Brown,Consumer,12345.0,San Francisco,Texas,United States,South,USCA,PROD-5131,Furniture,Chairs,Product B,1826.37,3,0.0,-102.48,103.06,Critical
925,CA-2014-ORD70643,07/13/2018,07/14/2018,Same Day,CUST-2547,Bob Johnson,Consumer,34567.0,Austin,Texas,United States,East,USCA,PROD-8882,Technology,Binders,Product A,3124.87,4,0.2,-318.07,120.48,Low
926,CA-2014-ORD39532,07/14/2018,07/15/2018,Second Class,CUST-2469,Alice Smith,Corporate,23456.0,New York,New York,United States,Central,USCA,PROD-4330,Furniture,Chairs,Product B,724.96,8,0.0,165.04,41.64,Medium
927,CA-2016-ORD84413,07/15/2018,07/16/2018,Same Day,CUST-5714,Bob Johnson,Consumer,23456.0,Austin,Illinois,United States,Central,USCA,PROD-3815,Furniture,Chairs,Product B,2277.46,4,0.0,345.41,131.67,Medium
928,CA-2015-ORD81895,07/16/2018,07/17/2018,Second Class,CUST-4526,Charlie Brown,Corporate,12345.0,Chicago,California,United States,Central,USCA,PROD-3201,Technology,Binders,Product B,2395.86,6,0.2,498.61,77.62,Critical
929,CA-2014-ORD40366,07/17/2018,07/18/2018,Standard Class,CUST-9628,Bob Johnson,Consumer,23456.0,New York,Illinois,United States,East,USCA,PROD-6089,Office Supplies,Tables,Product C,797.05,4,0.2,894.27,89.12,Medium
930,CA-2014-ORD49876,07/18/2018,07/19/2018,Second Class,CUST-8425,Charlie Brown,Home Office,12345.0,Austin,New York,United States,Central,USCA,PROD-4700,Office Supplies,Chairs,Product A,720.97,1,0.2,259.17,43.48,Low
931,CA-2014-ORD65489,07/19/2018,07/20/2018,Standard Class,CUST-4619,Bob Johnson,Home Office,34567.0,New York,New York,United States,East,USCA,PROD-9500,Technology,Binders,Product B,2870.86,3,0.1,458.69,80.0,Critical
932,CA-2013-ORD41393,07/20/2018,07/21/2018,Same Day,CUST-1361,Alice Smith,Consumer,,New York,New York,United States,South,USCA,PROD-6760,Technology,Chairs,Product A,3612.19,2,0.3,550.19,57.51,Medium
933,CA-2014-ORD80487,07/21/2018,07/22/2018,Second Class,CUST-1332,Charlie Brown,Corporate,23456.0,New York,New York,United States,South,USCA,PROD-6417,Technology,Binders,Product C,2891.35,6,0.3,704.62,167.69,High
934,CA-2013-ORD57630,07/22/2018,07/23/2018,Same Day,CUST-4786,Alice Smith,Corporate,23456.0,San Francisco,Illinois,United States,South,USCA,PROD-2196,Technology,Chairs,Product B,4302.86,3,0.0,145.17,72.72,Critical
935,CA-2015-ORD43891,07/23/2018,07/24/2018,First Class,CUST-2793,Alice Smith,Corporate,34567.0,Austin,Texas,United States,South,USCA,PROD-6755,Furniture,Phones,Product A,3231.19,7,0.0,960.54,186.53,Medium
936,CA-2016-ORD95619,07/24/2018,07/25/2018,Standard Class,CUST-4740,Diana Ross,Home Office,23456.0,San Francisco,Illinois,United States,Central,USCA,PROD-1809,Furniture,Phones,Product B,1963.61,7,0.3,-255.52,12.4,Low
937,CA-2015-ORD49858,07/25/2018,07/26/2018,Same Day,CUST-4134,Alice Smith,Corporate,12345.0,New York,California,United States,East,USCA,PROD-1478,Furniture,Binders,Product A,4722.89,5,0.0,84.75,91.3,High
938,CA-2016-ORD76311,07/26/2018,07/27/2018,First Class,CUST-9947,Bob Johnson,Home Office,12345.0,San Francisco,California,United States,West,USCA,PROD-5563,Office Supplies,Chairs,Product B,3011.88,3,0.2,-224.73,145.43,Low
939,CA-2013-ORD73926,07/27/2018,07/28/2018,Same Day,CUST-1919,Diana Ross,Home Office,,Chicago,California,United States,Central,USCA,PROD-5053,Technology,Chairs,Product A,3798.24,4,0.0,-390.41,121.58,Low
940,CA-2013-ORD28294,07/28/2018,07/29/2018,First Class,CUST-2554,Bob Johnson,Corporate,23456.0,San Francisco,New York,United States,East,USCA,PROD-5730,Office Supplies,Phones,Product A,3614.74,8,0.0,-241.32,154.75,Critical
941,CA-2014-ORD48959,07/29/2018,07/30/2018,Second Class,CUST-1185,Charlie Brown,Corporate,,Chicago,Illinois,United States,East,USCA,PROD-3055,Furniture,Phones,Product B,377.75,2,0.2,213.76,163.67,High
942,CA-2016-ORD30269,07/30/2018,07/31/2018,Second Class,CUST-2639,Charlie Brown,Consumer,23456.0,New York,California,United States,East,USCA,PROD-7161,Technology,Binders,Product C,3408.25,8,0.0,-340.51,114.33,Low
943,CA-2014-ORD72900,07/31/2018,08/01/2018,Same Day,CUST-6410,Charlie Brown,Home Office,,Austin,Illinois,United States,Central,USCA,PROD-2768,Office Supplies,Tables,Product A,2133.75,8,0.1,176.04,135.16,Medium
944,CA-2016-ORD37410,08/01/2018,08/02/2018,Second Class,CUST-9815,Bob Johnson,Consumer,34567.0,Austin,California,United States,South,USCA,PROD-9033,Office Supplies,Tables,Product A,4608.9,8,0.0,-237.52,108.91,Low
945,CA-2014-ORD29501,08/02/2018,08/03/2018,Standard Class,CUST-7808,Charlie Brown,Home Office,12345.0,Chicago,California,United States,South,USCA,PROD-7363,Technology,Binders,Product C,2425.24,7,0.2,-430.02,68.21,Critical
946,CA-2014-ORD86270,08/03/2018,08/04/2018,First Class,CUST-5485,Bob Johnson,Home Office,34567.0,Chicago,California,United States,East,USCA,PROD-9683,Office Supplies,Binders,Product A,2639.69,5,0.1,-498.42,101.69,Critical
947,CA-2014-ORD36956,08/04/2018,08/05/2018,Second Class,CUST-5637,Diana Ross,Consumer,12345.0,San Francisco,Illinois,United States,East,USCA,PROD-4820,Technology,Binders,Product A,1381.14,1,0.1,367.1,168.2,Critical
948,CA-2016-ORD31329,08/05/2018,08/06/2018,Same Day,CUST-5670,Charlie Brown,Consumer,12345.0,New York,California,United States,East,USCA,PROD-9047,Office Supplies,Phones,Product A,617.31,7,0.3,-105.07,116.22,Medium
949,CA-2014-ORD48823,08/06/2018,08/07/2018,Same Day,CUST-3307,Diana Ross,Corporate,23456.0,Chicago,New York,United States,Central,USCA,PROD-9731,Office Supplies,Phones,Product B,2302.99,4,0.1,100.36,37.19,High
950,CA-2014-ORD23003,08/07/2018,08/08/2018,First Class,CUST-3509,Diana Ross,Corporate,12345.0,Austin,New York,United States,West,USCA,PROD-2323,Office Supplies,Tables,Product C,2196.26,1,0.0,733.94,174.25,Low
951,CA-2016-ORD17503,08/08/2018,08/09/2018,Second Class,CUST-7114,Alice Smith,Home Office,12345.0,Austin,California,United States,South,USCA,PROD-7331,Technology,Tables,Product C,3030.06,7,0.0,682.62,106.41,Low
952,CA-2014-ORD58102,08/09/2018,08/10/2018,Second Class,CUST-1696,Bob Johnson,Home Office,,Chicago,Illinois,United States,East,USCA,PROD-6879,Technology,Binders,Product B,792.66,1,0.2,-100.17,159.72,Medium
953,CA-2013-ORD46934,08/10/2018,08/11/2018,Same Day,CUST-9486,Charlie Brown,Consumer,34567.0,Austin,Texas,United States,South,USCA,PROD-9694,Furniture,Chairs,Product B,190.75,4,0.1,-9.13,49.95,Low
954,CA-2016-ORD24545,08/11/2018,08/12/2018,Standard Class,CUST-7677,Bob Johnson,Home Office,,New York,Illinois,United States,East,USCA,PROD-4228,Office Supplies,Phones,Product C,1592.67,9,0.2,328.51,99.96,High
955,CA-2015-ORD81257,08/12/2018,08/13/2018,Second Class,CUST-3880,Charlie Brown,Consumer,12345.0,New York,Illinois,United States,East,USCA,PROD-7984,Furniture,Phones,Product A,741.78,3,0.3,-245.67,75.51,High
956,CA-2014-ORD16974,08/13/2018,08/14/2018,Same Day,CUST-9446,Diana Ross,Corporate,12345.0,San Francisco,New York,United States,South,USCA,PROD-7871,Furniture,Binders,Product B,4616.22,3,0.2,530.14,40.4,High
957,CA-2013-ORD66606,08/14/2018,08/15/2018,Second Class,CUST-2428,Diana Ross,Consumer,12345.0,Chicago,Texas,United States,South,USCA,PROD-9000,Technology,Tables,Product A,2774.9,2,0.2,-499.07,40.28,Critical
958,CA-2016-ORD62530,08/15/2018,08/16/2018,Second Class,CUST-6893,Diana Ross,Consumer,12345.0,Chicago,New York,United States,Central,USCA,PROD-9332,Office Supplies,Binders,Product C,581.32,2,0.1,-198.41,77.25,High
959,CA-2016-ORD80770,08/16/2018,08/17/2018,First Class,CUST-8692,Alice Smith,Corporate,34567.0,New York,California,United States,South,USCA,PROD-4751,Furniture,Chairs,Product C,4742.67,2,0.1,-46.41,149.7,High
960,CA-2014-ORD50373,08/17/2018,08/18/2018,Standard Class,CUST-8578,Bob Johnson,Consumer,23456.0,Austin,Illinois,United States,East,USCA,PROD-5836,Furniture,Phones,Product B,1164.46,7,0.0,31.04,159.42,Low
961,CA-2016-ORD69097,08/18/2018,08/19/2018,Second Class,CUST-1558,Alice Smith,Home Office,12345.0,New York,California,United States,South,USCA,PROD-8949,Office Supplies,Chairs,Product B,4208.91,2,0.3,88.98,68.75,High
962,CA-2016-ORD67202,08/19/2018,08/20/2018,First Class,CUST-1174,Alice Smith,Home Office,23456.0,Austin,Texas,United States,West,USCA,PROD-6159,Office Supplies,Chairs,Product A,3601.59,8,0.1,915.86,122.3,High
963,CA-2014-ORD59899,08/20/2018,08/21/2018,Same Day,CUST-7635,Charlie Brown,Corporate,34567.0,Chicago,Illinois,United States,Central,USCA,PROD-5414,Office Supplies,Chairs,Product B,1422.08,9,0.2,224.66,129.87,High
964,CA-2014-ORD24316,08/21/2018,08/22/2018,First Class,CUST-8789,Diana Ross,Corporate,,Austin,New York,United States,East,USCA,PROD-5944,Technology,Binders,Product B,4053.76,3,0.0,-46.31,130.97,Critical
965,CA-2016-ORD92922,08/22/2018,08/23/2018,First Class,CUST-6294,Diana Ross,Home Office,34567.0,Austin,Illinois,United States,West,USCA,PROD-1461,Furniture,Phones,Product C,4177.79,2,0.3,355.51,132.22,High
966,CA-2016-ORD14087,08/23/2018,08/24/2018,Standard Class,CUST-4614,Charlie Brown,Home Office,23456.0,San Francisco,Texas,United States,West,USCA,PROD-4612,Furniture,Tables,Product C,1055.01,9,0.2,37.34,147.26,Low
967,CA-2013-ORD19962,08/24/2018,08/25/2018,Same Day,CUST-1788,Diana Ross,Consumer,34567.0,Austin,Texas,United States,Central,USCA,PROD-4996,Office Supplies,Phones,Product B,1027.75,3,0.1,534.84,21.79,Low
968,CA-2016-ORD95339,08/25/2018,08/26/2018,Standard Class,CUST-4723,Bob Johnson,Corporate,23456.0,Austin,Illinois,United States,South,USCA,PROD-6209,Office Supplies,Tables,Product C,3471.56,8,0.0,189.06,8.48,High
969,CA-2014-ORD10959,08/26/2018,08/27/2018,First Class,CUST-6597,Diana Ross,Consumer,23456.0,San Francisco,New York,United States,West,USCA,PROD-3224,Office Supplies,Chairs,Product A,828.9,4,0.0,-265.3,138.48,High
970,CA-2016-ORD49531,08/27/2018,08/28/2018,Standard Class,CUST-7239,Alice Smith,Corporate,,San Francisco,Illinois,United States,Central,USCA,PROD-2345,Office Supplies,Chairs,Product C,1563.06,8,0.3,-250.15,31.89,Critical
971,CA-2016-ORD46134,08/28/2018,08/29/2018,Same Day,CUST-7667,Bob Johnson,Home Office,34567.0,Austin,Texas,United States,East,USCA,PROD-9863,Technology,Phones,Product B,4836.22,1,0.0,200.43,195.94,Critical
972,CA-2014-ORD73089,08/29/2018,08/30/2018,First Class,CUST-1381,Charlie Brown,Corporate,23456.0,San Francisco,Illinois,United States,East,USCA,PROD-5777,Office Supplies,Chairs,Product B,1578.1,3,0.2,989.77,83.17,Critical
973,CA-2013-ORD11894,08/30/2018,08/31/2018,Same Day,CUST-3451,Diana Ross,Consumer,34567.0,Austin,New York,United States,West,USCA,PROD-7962,Furniture,Chairs,Product C,586.7,9,0.3,522.56,93.64,High
974,CA-2015-ORD16923,08/31/2018,09/01/2018,Standard Class,CUST-4035,Bob Johnson,Home Office,23456.0,New York,Illinois,United States,Central,USCA,PROD-6456,Technology,Phones,Product C,1455.27,3,0.1,-184.85,30.17,Medium
975,CA-2015-ORD56102,09/01/2018,09/02/2018,Same Day,CUST-8716,Charlie Brown,Corporate,12345.0,Austin,Texas,United States,West,USCA,PROD-3410,Furniture,Binders,Product C,4960.24,2,0.2,-279.09,129.95,Medium
976,CA-2016-ORD68555,09/02/2018,09/03/2018,First Class,CUST-4123,Charlie Brown,Corporate,12345.0,Austin,Illinois,United States,East,USCA,PROD-4158,Office Supplies,Chairs,Product A,3387.94,5,0.3,-471.24,146.6,High
977,CA-2016-ORD34782,09/03/2018,09/04/2018,Same Day,CUST-9960,Alice Smith,Corporate,34567.0,New York,Texas,United States,South,USCA,PROD-5342,Office Supplies,Binders,Product C,3514.64,1,0.2,858.08,96.12,High
978,CA-2014-ORD35425,09/04/2018,09/05/2018,First Class,CUST-1811,Bob Johnson,Home Office,12345.0,Austin,California,United States,South,USCA,PROD-2907,Technology,Phones,Product C,2035.07,6,0.0,-331.07,116.21,Low
979,CA-2016-ORD96510,09/05/2018,09/06/2018,Second Class,CUST-5162,Diana Ross,Corporate,23456.0,New York,Texas,United States,East,USCA,PROD-8482,Technology,Tables,Product C,4117.64,3,0.3,-332.99,168.76,Critical
980,CA-2015-ORD65754,09/06/2018,09/07/2018,Same Day,CUST-4246,Bob Johnson,Home Office,12345.0,San Francisco,Illinois,United States,Central,USCA,PROD-9467,Office Supplies,Chairs,Product B,2832.74,9,0.0,650.96,142.2,High
981,CA-2016-ORD81955,09/07/2018,09/08/2018,Same Day,CUST-8494,Bob Johnson,Home Office,12345.0,Austin,Texas,United States,West,USCA,PROD-4074,Office Supplies,Tables,Product B,635.11,6,0.0,54.34,50.44,Critical
982,CA-2015-ORD92054,09/08/2018,09/09/2018,Same Day,CUST-9639,Bob Johnson,Consumer,23456.0,San Francisco,California,United States,East,USCA,PROD-7855,Office Supplies,Phones,Product B,4152.88,7,0.0,964.52,37.69,High
983,CA-2014-ORD46549,09/09/2018,09/10/2018,Second Class,CUST-9356,Bob Johnson,Corporate,12345.0,Chicago,New York,United States,Central,USCA,PROD-1268,Furniture,Chairs,Product B,492.97,3,0.0,-238.4,171.23,Critical
984,CA-2014-ORD42732,09/10/2018,09/11/2018,Second Class,CUST-7683,Diana Ross,Home Office,12345.0,San Francisco,California,United States,West,USCA,PROD-2699,Office Supplies,Tables,Product C,2070.9,5,0.3,-242.96,39.22,Medium
985,CA-2013-ORD86954,09/11/2018,09/12/2018,Same Day,CUST-7304,Charlie Brown,Consumer,12345.0,Austin,New York,United States,Central,USCA,PROD-9286,Office Supplies,Phones,Product A,484.18,3,0.0,441.44,165.55,Medium
986,CA-2013-ORD58776,09/12/2018,09/13/2018,Standard Class,CUST-5840,Charlie Brown,Corporate,23456.0,Austin,Illinois,United States,East,USCA,PROD-8570,Office Supplies,Tables,Product B,3234.31,3,0.0,-340.82,42.27,Medium
987,CA-2016-ORD14746,09/13/2018,09/14/2018,Standard Class,CUST-7888,Alice Smith,Corporate,23456.0,Austin,Illinois,United States,West,USCA,PROD-4357,Office Supplies,Chairs,Product A,3835.0,1,0.0,799.73,128.52,Medium
988,CA-2015-ORD83620,09/14/2018,09/15/2018,Standard Class,CUST-1917,Alice Smith,Corporate,34567.0,New York,Illinois,United States,East,USCA,PROD-1618,Office Supplies,Phones,Product A,2854.06,6,0.3,287.69,141.84,Critical
989,CA-2015-ORD95463,09/15/2018,09/16/2018,Standard Class,CUST-1059,Alice Smith,Corporate,23456.0,Austin,Texas,United States,South,USCA,PROD-6548,Office Supplies,Chairs,Product C,3139.7,2,0.2,840.43,67.8,Critical
990,CA-2014-ORD74867,09/16/2018,09/17/2018,Same Day,CUST-2343,Bob Johnson,Home Office,12345.0,San Francisco,California,United States,South,USCA,PROD-1326,Technology,Phones,Product A,550.03,1,0.1,-262.75,109.22,Critical
991,CA-2014-ORD55768,09/17/2018,09/18/2018,Second Class,CUST-9875,Alice Smith,Corporate,23456.0,San Francisco,Texas,United States,South,USCA,PROD-7998,Technology,Chairs,Product B,381.06,9,0.1,977.68,170.06,Low
992,CA-2014-ORD87116,09/18/2018,09/19/2018,Same Day,CUST-4306,Bob Johnson,Home Office,23456.0,Austin,New York,United States,South,USCA,PROD-5553,Office Supplies,Binders,Product B,4298.45,7,0.1,178.61,122.72,High
993,CA-2015-ORD95039,09/19/2018,09/20/2018,Second Class,CUST-3772,Charlie Brown,Home Office,34567.0,Austin,New York,United States,East,USCA,PROD-5051,Technology,Binders,Product A,747.98,7,0.1,-398.44,168.86,Critical
994,CA-2013-ORD87309,09/20/2018,09/21/2018,Standard Class,CUST-9905,Alice Smith,Corporate,,New York,California,United States,Central,USCA,PROD-1726,Furniture,Tables,Product B,2888.2,6,0.2,703.9,178.73,Medium
995,CA-2013-ORD10078,09/21/2018,09/22/2018,Second Class,CUST-7800,Charlie Brown,Corporate,,New York,New York,United States,South,USCA,PROD-6635,Furniture,Binders,Product A,3588.01,8,0.2,765.45,187.57,Low
996,CA-2016-ORD45270,09/22/2018,09/23/2018,Same Day,CUST-3417,Alice Smith,Consumer,12345.0,New York,Texas,United States,East,USCA,PROD-8561,Technology,Tables,Product C,256.79,7,0.1,-470.46,148.48,Medium
997,CA-2013-ORD60923,09/23/2018,09/24/2018,First Class,CUST-2323,Charlie Brown,Home Office,,San Francisco,New York,United States,Central,USCA,PROD-9026,Office Supplies,Phones,Product B,492.77,6,0.2,-240.53,147.35,Medium
998,CA-2014-ORD40685,09/24/2018,09/25/2018,First Class,CUST-5574,Diana Ross,Corporate,,Chicago,Illinois,United States,East,USCA,PROD-4607,Technology,Phones,Product C,4812.59,4,0.0,150.09,43.34,Low
999,CA-2016-ORD57787,09/25/2018,09/26/2018,Standard Class,CUST-3738,Diana Ross,Consumer,34567.0,Chicago,New York,United States,South,USCA,PROD-7517,Office Supplies,Binders,Product B,3565.14,2,0.1,643.08,194.37,Low
1000,CA-2013-ORD90898,09/26/2018,09/27/2018,First Class,CUST-6382,Diana Ross,Corporate,23456.0,New York,New York,United States,East,USCA,PROD-5791,Office Supplies,Phones,Product B,70.27,6,0.3,-452.62,43.43,Critical
